ⲡⲉⲛ ⲉⲓⲱⲧ|ⲓⲏⲥⲟⲩⲥ	coref
ⲡ ⲇⲓⲁⲃⲟⲗⲟⲥ|ⲡ ⲥⲁⲧⲁⲛⲁⲥ	coref
