ⲡⲓⲛⲁⲝ	object	object/M
ⲡⲗϭⲉ	object	object/M
ⲡⲛⲉⲩⲙⲁ	object	object/M
ⲣⲁⲧ	object	object/M
ⲣⲏ	object	object/M
ⲣⲟ	object	object/M
ⲥⲛⲟϥ	object	object/M
ⲥⲟϭⲛ	object	object/M
ⲥⲡⲉⲣⲙⲁ	object	object/M
ⲥⲧⲁⲩⲣⲟⲥ	object	object/M
ⲥⲱⲙⲁ	object	object/M
ⲧⲁϥ	object	object/M
ⲧⲏⲣϥ	object	object/M
ⲧⲏⲩ	object	object/M
ⲧⲱϩ	object	object/M
ⲧⲱⲡ	object	object/M
ⲭⲁⲣⲧⲏⲥ	object	object/M
ϩⲟⲉⲓⲧⲉ	object	object/M
ⲉⲣⲱⲧⲉ	object	object/M
ⲙⲁⲁϫⲉ	object	object/M
ⲱⲛⲉ	object	object/M
ⲁⲩⲏⲧ	organization	organization/M
ⲕⲟⲗⲗⲏⲅⲓⲟⲛ	organization	organization/M
ⲗⲁⲟⲥ	organization	organization/M
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ	organization	organization/M
ϣⲏⲣⲉ	person	person/M
ϣⲙⲙⲟ	person	person/M
ϣⲱⲥ	person	person/M
ϩⲁⲓ	person	person/M
ϩⲉⲑⲛⲓⲕⲟⲥ	person	person/M
ϩⲏⲅⲉⲙⲱⲛ	person	person/M
ϩⲏⲣⲱⲇⲓⲁⲛⲟⲥ	person	person/M
ϩⲗⲗⲟ	person	person/M
ϩⲟⲟⲩⲧ	person	person/M
ϩⲣϣⲓⲣⲉ	person	person/M
ϩⲣⲁⲃⲃⲉⲓ	person	person/M
ϩⲩⲡⲏⲣⲉⲧⲏⲥ	person	person/M
ϫⲁϫⲉ	person	person/M
ϫⲟⲉⲓⲥ	person	person/M
ϭⲱⲃ	person	person/M
ⲁⲅⲁⲑⲟⲥ	person	person/M
ⲁⲅⲅⲉⲗⲟⲥ	person	person/M
ⲁⲛϫⲱϫ	person	person/M
ⲁⲛⲟⲙⲟⲥ	person	person/M
ⲁⲡⲁ	person	person/M
ⲁⲡⲓⲥⲧⲟⲥ	person	person/M
ⲁⲡⲟⲥⲧⲁⲧⲏⲥ	person	person/M
ⲁⲡⲟⲥⲧⲟⲗⲟⲥ	person	person/M
ⲁⲣⲭⲁⲓⲟⲥ	person	person/M
ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ	person	person/M
ⲁⲣⲭⲓⲉⲣⲉⲩⲥ	person	person/M
ⲁⲣⲭⲓⲥⲩⲛⲁⲅⲱⲅⲟⲥ	person	person/M
ⲁⲣⲭⲱⲛ	person	person/M
ⲃⲁⲡⲧⲓⲥⲧⲏⲥ	person	person/M
ⲃⲁⲣⲃⲁⲣⲟⲥ	person	person/M
ⲃⲗⲗⲉ	person	person/M
ⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ	person	person/M
ⲇⲁⲓⲙⲱⲛⲓⲟⲛ	person	person/M
ⲇⲓⲕⲁⲓⲟⲥ	person	person/M
ⲉⲓⲱⲧ	person	person/M
ⲉⲗⲱⲉⲓ	person	person/M
ⲓⲟⲩⲇⲁⲓ	person	person/M
ⲕⲉⲛⲧⲩⲣⲓⲱⲛ	person	person/M
ⲕⲟⲓⲛⲱⲛⲟⲥ	person	person/M
ⲗⲏⲥⲧⲏⲥ	person	person/M
ⲙⲁⲁⲩ	person	person/M
ⲙⲁⲑⲏⲧⲏⲥ	person	person/M
ⲙⲁⲓⲧⲟ	person	person/M
ⲙⲁⲕⲁⲣⲓⲟⲥ	person	person/M
ⲛⲟⲉⲓⲕ	person	person/M
ⲛⲟⲩⲧⲉ	person	person/M
ⲟⲓⲕⲟⲛⲟⲙⲟⲥ	person	person/M
ⲟⲩⲏⲏⲃ	person	person/M
ⲟⲩⲱϩⲉ	person	person/M
ⲡⲓⲥⲧⲟⲥ	person	person/M
ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲥ	person	person/M
ⲡ ⲛⲟⲩⲧⲉ	person	person/M
ⲡⲟⲛⲏⲣⲟⲥ	person	person/M
ⲡⲟⲣⲛⲟⲥ	person	person/M
ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	person	person/M
ⲡⲣⲟⲇⲟⲧⲏⲥ	person	person/M
ⲡⲣⲟⲫⲏⲧⲏⲥ	person	person/M
ⲣⲉϥϣⲙϣⲉ	person	person/M
ⲣⲉϥϫⲓⲟⲩⲉ	person	person/M
ⲣⲉϥϫⲓ	person	person/M
ⲣⲉϥϯϩⲉ	person	person/M
ⲣⲉϥⲣⲛⲟⲃⲉ	person	person/M
ⲣⲉϥⲥⲁϩⲟⲩ	person	person/M
ⲣⲉϥⲧⲱⲣⲡ	person	person/M
ⲣⲙϩⲉ	person	person/M
ⲣⲙⲙⲁⲟ	person	person/M
ⲣⲣⲟ	person	person/M
ⲣⲱⲙⲉ	person	person/M
ⲥⲁϩ	person	person/M
ⲥⲁⲃⲉ	person	person/M
ⲥⲓⲟⲩⲣ	person	person/M
ⲥⲟϭ	person	person/M
ⲥⲟⲛ	person	person/M
ⲥⲟⲟⲛⲉ	person	person/M
ⲥⲟⲫⲟⲥ	person	person/M
ⲧⲉⲗⲱⲛⲏⲥ	person	person/M
ⲫⲁⲣⲓⲥⲥⲁⲓⲟⲥ	person	person/M
ϩⲁⲗ	person	person/M
ϩⲙϩⲁⲗ	person	person/M
ⲁⲗ	person	person/M
ⲙⲟⲛⲁⲭⲟⲥ	person	person/M
ϣⲧⲉⲕⲟ	place	place/M
ϫⲁⲓⲉ	place	place/M
ⲅⲁⲍⲟⲫⲩⲗⲁⲕⲓⲟⲛ	place	place/M
ⲉⲣⲏⲙⲟⲥ	place	place/M
ⲉⲥⲏⲧ	place	place/M
ⲉⲥⲑⲏⲧⲏⲣⲓⲟⲛ	place	place/M
ⲏⲉⲓ	place	place/M
ⲏⲓ	place	place/M
ⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ	place	place/M
ⲕⲣⲟ	place	place/M
ⲙϩⲁⲁⲩ	place	place/M
ⲙϩⲁⲟⲩ	place	place/M
ⲙⲁ	place	place/M
ⲡⲉ	place	place/M
ⲣⲡⲉ	place	place/M
ⲧⲟⲟⲩ	place	place/M
ⲧⲟⲡⲟⲥ	place	place/M
ⲭⲟⲣⲧⲟⲥ	place	place/M
ⲃⲟⲗ	place	place/M
ϣⲥⲛⲉ	time	time/M
ϩⲟⲟⲩ	time	time/M
ϩⲟⲥⲟⲛ	time	time/M
ⲁⲓⲱⲛ	time	time/M
ⲉⲛⲉϩ	time	time/M
ⲕⲁⲓⲣⲟⲥ	time	time/M
ⲛⲁⲩ	time	time/M
ⲟⲟⲩ	time	time/M
ⲟⲩⲟⲉⲓϣ	time	time/M
ⲣⲟⲩϩⲉ	time	time/M
ⲥⲁⲃⲃⲁⲧⲟⲛ	time	time/M
ⲥⲏⲩ	time	time/M
ⲥⲟⲡ	time	time/M
ⲥⲱⲱⲡ	time	time/M
ⲩⲟⲉⲓϣ	time	time/M
ⲙⲁⲓⲛ	abstract	abstract	M 
ϩⲟⲓⲛⲉ	abstract	abstract/PL
ⲕⲟⲟⲩⲉ	abstract	abstract/PL
ϩⲟⲉⲓⲛⲉ	abstract	abstract/PL
ϩⲁⲗⲁⲧⲉ	animal	animal/PL
ⲧⲃⲛⲟⲟⲩⲉ	animal	animal/PL
ϣⲛⲏⲩ	object	object/PL
ϩⲃⲏⲩⲉ	object	object/PL
ϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ	object	object/PL
ⲉϫⲏⲩ	object	object/PL
ϣⲃⲉⲉⲣ	person	person/PL
ϩⲉⲑⲛⲟⲥ	person	person/PL
ϩⲉⲗⲗⲏⲛ	person	person/PL
ϩⲓⲟⲙⲉ	person	person/PL
ϫⲓϫⲉⲉⲩⲉ	person	person/PL
ϭⲙⲏⲟⲩ	person	person/PL
ϭⲙⲏⲩ	person	person/PL
ⲉⲓⲟⲧⲉ	person	person/PL
